ID,DATE,CURRENCY,"PX_LAST(dates=RANGE(2010-01-01,2022-03-01))"
IOIPG MK Equity,2014-07-01,MYR,2.24840888436432
IOIPG MK Equity,2014-07-02,MYR,2.25743863892
IOIPG MK Equity,2014-07-03,MYR,2.23034937525296
IOIPG MK Equity,2014-07-04,MYR,2.23034937525296
IOIPG MK Equity,2014-07-05,MYR,
IOIPG MK Equity,2014-07-06,MYR,
IOIPG MK Equity,2014-07-07,MYR,2.2122898661416
IOIPG MK Equity,2014-07-08,MYR,2.22131962069728
IOIPG MK Equity,2014-07-09,MYR,2.2122898661416
IOIPG MK Equity,2014-07-10,MYR,2.27549814803136
IOIPG MK Equity,2014-07-11,MYR,2.25743863892
IOIPG MK Equity,2014-07-12,MYR,
IOIPG MK Equity,2014-07-13,MYR,
IOIPG MK Equity,2014-07-14,MYR,2.24840888436432
IOIPG MK Equity,2014-07-15,MYR,
IOIPG MK Equity,2014-07-16,MYR,2.23034937525296
IOIPG MK Equity,2014-07-17,MYR,2.24840888436432
IOIPG MK Equity,2014-07-18,MYR,2.23034937525296
IOIPG MK Equity,2014-07-19,MYR,
IOIPG MK Equity,2014-07-20,MYR,
IOIPG MK Equity,2014-07-21,MYR,2.23034937525296
IOIPG MK Equity,2014-07-22,MYR,2.22131962069728
IOIPG MK Equity,2014-07-23,MYR,2.22131962069728
IOIPG MK Equity,2014-07-24,MYR,2.2664683934756797
IOIPG MK Equity,2014-07-25,MYR,2.25743863892
IOIPG MK Equity,2014-07-26,MYR,
IOIPG MK Equity,2014-07-27,MYR,
IOIPG MK Equity,2014-07-28,MYR,
IOIPG MK Equity,2014-07-29,MYR,
IOIPG MK Equity,2014-07-30,MYR,2.3025874116983998
IOIPG MK Equity,2014-07-31,MYR,2.27549814803136
IOIPG MK Equity,2014-08-01,MYR,2.25743863892
IOIPG MK Equity,2014-08-02,MYR,
IOIPG MK Equity,2014-08-03,MYR,
IOIPG MK Equity,2014-08-04,MYR,2.24840888436432
IOIPG MK Equity,2014-08-05,MYR,2.24840888436432
IOIPG MK Equity,2014-08-06,MYR,2.24840888436432
IOIPG MK Equity,2014-08-07,MYR,2.24840888436432
IOIPG MK Equity,2014-08-08,MYR,2.22131962069728
IOIPG MK Equity,2014-08-09,MYR,
IOIPG MK Equity,2014-08-10,MYR,
IOIPG MK Equity,2014-08-11,MYR,2.22131962069728
IOIPG MK Equity,2014-08-12,MYR,2.19423035703024
IOIPG MK Equity,2014-08-13,MYR,2.19423035703024
IOIPG MK Equity,2014-08-14,MYR,2.17617084791888
IOIPG MK Equity,2014-08-15,MYR,2.2122898661416
IOIPG MK Equity,2014-08-16,MYR,
IOIPG MK Equity,2014-08-17,MYR,
IOIPG MK Equity,2014-08-18,MYR,2.17617084791888
IOIPG MK Equity,2014-08-19,MYR,2.1671410933632
IOIPG MK Equity,2014-08-20,MYR,2.1671410933632
IOIPG MK Equity,2014-08-21,MYR,2.1671410933632
IOIPG MK Equity,2014-08-22,MYR,2.1671410933632
IOIPG MK Equity,2014-08-23,MYR,
IOIPG MK Equity,2014-08-24,MYR,
IOIPG MK Equity,2014-08-25,MYR,2.1490815842518396
IOIPG MK Equity,2014-08-26,MYR,2.2664683934756797
IOIPG MK Equity,2014-08-27,MYR,2.27549814803136
IOIPG MK Equity,2014-08-28,MYR,2.25743863892
IOIPG MK Equity,2014-08-29,MYR,2.22131962069728
IOIPG MK Equity,2014-08-30,MYR,
IOIPG MK Equity,2014-08-31,MYR,
IOIPG MK Equity,2014-09-01,MYR,
IOIPG MK Equity,2014-09-02,MYR,2.2845279025870395
IOIPG MK Equity,2014-09-03,MYR,2.27549814803136
IOIPG MK Equity,2014-09-04,MYR,2.2664683934756797
IOIPG MK Equity,2014-09-05,MYR,2.2845279025870395
IOIPG MK Equity,2014-09-06,MYR,
IOIPG MK Equity,2014-09-07,MYR,
IOIPG MK Equity,2014-09-08,MYR,2.27549814803136
IOIPG MK Equity,2014-09-09,MYR,2.2845279025870395
IOIPG MK Equity,2014-09-10,MYR,2.29355765714272
IOIPG MK Equity,2014-09-11,MYR,2.3025874116983998
IOIPG MK Equity,2014-09-12,MYR,2.3477361844768
IOIPG MK Equity,2014-09-13,MYR,
IOIPG MK Equity,2014-09-14,MYR,
IOIPG MK Equity,2014-09-15,MYR,2.37482544814384
IOIPG MK Equity,2014-09-16,MYR,
IOIPG MK Equity,2014-09-17,MYR,2.41094446636656
IOIPG MK Equity,2014-09-18,MYR,2.4380337300336
IOIPG MK Equity,2014-09-19,MYR,2.46512299370064
IOIPG MK Equity,2014-09-20,MYR,
IOIPG MK Equity,2014-09-21,MYR,
IOIPG MK Equity,2014-09-22,MYR,2.42900397547792
IOIPG MK Equity,2014-09-23,MYR,2.38385520269952
IOIPG MK Equity,2014-09-24,MYR,2.38385520269952
IOIPG MK Equity,2014-09-25,MYR,2.41094446636656
IOIPG MK Equity,2014-09-26,MYR,2.36579569358816
IOIPG MK Equity,2014-09-27,MYR,
IOIPG MK Equity,2014-09-28,MYR,
IOIPG MK Equity,2014-09-29,MYR,2.35676593903248
IOIPG MK Equity,2014-09-30,MYR,2.36579569358816
IOIPG MK Equity,2014-10-01,MYR,2.31161716625408
IOIPG MK Equity,2014-10-02,MYR,2.3206469208097595
IOIPG MK Equity,2014-10-03,MYR,2.3025874116983998
IOIPG MK Equity,2014-10-04,MYR,
IOIPG MK Equity,2014-10-05,MYR,
IOIPG MK Equity,2014-10-06,MYR,
IOIPG MK Equity,2014-10-07,MYR,2.25743863892
IOIPG MK Equity,2014-10-08,MYR,2.29355765714272
IOIPG MK Equity,2014-10-09,MYR,2.3206469208097595
IOIPG MK Equity,2014-10-10,MYR,2.35676593903248
IOIPG MK Equity,2014-10-11,MYR,
IOIPG MK Equity,2014-10-12,MYR,
IOIPG MK Equity,2014-10-13,MYR,2.3477361844768
IOIPG MK Equity,2014-10-14,MYR,2.25743863892
IOIPG MK Equity,2014-10-15,MYR,2.25743863892
IOIPG MK Equity,2014-10-16,MYR,2.23034937525296
IOIPG MK Equity,2014-10-17,MYR,2.22131962069728
IOIPG MK Equity,2014-10-18,MYR,
IOIPG MK Equity,2014-10-19,MYR,
IOIPG MK Equity,2014-10-20,MYR,2.25743863892
IOIPG MK Equity,2014-10-21,MYR,2.24840888436432
IOIPG MK Equity,2014-10-22,MYR,
IOIPG MK Equity,2014-10-23,MYR,2.24840888436432
IOIPG MK Equity,2014-10-24,MYR,2.2845279025870395
IOIPG MK Equity,2014-10-25,MYR,
IOIPG MK Equity,2014-10-26,MYR,
IOIPG MK Equity,2014-10-27,MYR,2.31161716625408
IOIPG MK Equity,2014-10-28,MYR,2.36579569358816
IOIPG MK Equity,2014-10-29,MYR,2.41997422092224
IOIPG MK Equity,2014-10-30,MYR,2.483182502812
IOIPG MK Equity,2014-10-31,MYR,2.483182502812
IOIPG MK Equity,2014-11-01,MYR,
IOIPG MK Equity,2014-11-02,MYR,
IOIPG MK Equity,2014-11-03,MYR,2.483182502812
IOIPG MK Equity,2014-11-04,MYR,2.4922122573676795
IOIPG MK Equity,2014-11-05,MYR,2.50124201192336
IOIPG MK Equity,2014-11-06,MYR,2.5102717664790397
IOIPG MK Equity,2014-11-07,MYR,2.50124201192336
IOIPG MK Equity,2014-11-08,MYR,
IOIPG MK Equity,2014-11-09,MYR,
IOIPG MK Equity,2014-11-10,MYR,2.4380337300336
IOIPG MK Equity,2014-11-11,MYR,2.31161716625408
IOIPG MK Equity,2014-11-12,MYR,2.2845279025870395
IOIPG MK Equity,2014-11-13,MYR,2.29355765714272
IOIPG MK Equity,2014-11-14,MYR,2.27549814803136
IOIPG MK Equity,2014-11-15,MYR,
IOIPG MK Equity,2014-11-16,MYR,
IOIPG MK Equity,2014-11-17,MYR,2.23034937525296
IOIPG MK Equity,2014-11-18,MYR,2.22131962069728
IOIPG MK Equity,2014-11-19,MYR,2.23034937525296
IOIPG MK Equity,2014-11-20,MYR,2.23034937525296
IOIPG MK Equity,2014-11-21,MYR,2.2122898661416
IOIPG MK Equity,2014-11-22,MYR,
IOIPG MK Equity,2014-11-23,MYR,
IOIPG MK Equity,2014-11-24,MYR,2.23937912980864
IOIPG MK Equity,2014-11-25,MYR,2.23937912980864
IOIPG MK Equity,2014-11-26,MYR,2.23034937525296
IOIPG MK Equity,2014-11-27,MYR,2.23034937525296
IOIPG MK Equity,2014-11-28,MYR,2.22131962069728
IOIPG MK Equity,2014-11-29,MYR,
IOIPG MK Equity,2014-11-30,MYR,
IOIPG MK Equity,2014-12-01,MYR,2.13102207514048
IOIPG MK Equity,2014-12-02,MYR,2.17617084791888
IOIPG MK Equity,2014-12-03,MYR,2.14005182969616
IOIPG MK Equity,2014-12-04,MYR,2.05878403869504
IOIPG MK Equity,2014-12-05,MYR,2.15811133880752
IOIPG MK Equity,2014-12-06,MYR,
IOIPG MK Equity,2014-12-07,MYR,
IOIPG MK Equity,2014-12-08,MYR,2.09490305691776
IOIPG MK Equity,2014-12-09,MYR,2.1129625660291196
IOIPG MK Equity,2014-12-10,MYR,2.1219923205848
IOIPG MK Equity,2014-12-11,MYR,2.0768435478063996
IOIPG MK Equity,2014-12-12,MYR,2.10393281147344
IOIPG MK Equity,2014-12-13,MYR,
IOIPG MK Equity,2014-12-14,MYR,
IOIPG MK Equity,2014-12-15,MYR,2.06781379325072
IOIPG MK Equity,2014-12-16,MYR,2.04975428413936
IOIPG MK Equity,2014-12-17,MYR,2.04975428413936
IOIPG MK Equity,2014-12-18,MYR,2.05878403869504
IOIPG MK Equity,2014-12-19,MYR,2.10393281147344
IOIPG MK Equity,2014-12-20,MYR,
IOIPG MK Equity,2014-12-21,MYR,
IOIPG MK Equity,2014-12-22,MYR,2.25743863892
IOIPG MK Equity,2014-12-23,MYR,2.20326011158592
IOIPG MK Equity,2014-12-24,MYR,2.15811133880752
IOIPG MK Equity,2014-12-25,MYR,
IOIPG MK Equity,2014-12-26,MYR,2.20326011158592
IOIPG MK Equity,2014-12-27,MYR,
IOIPG MK Equity,2014-12-28,MYR,
IOIPG MK Equity,2014-12-29,MYR,2.2122898661416
IOIPG MK Equity,2014-12-30,MYR,2.20326011158592
IOIPG MK Equity,2014-12-31,MYR,2.18520060247456
IOIPG MK Equity,2015-01-01,MYR,
IOIPG MK Equity,2015-01-02,MYR,2.18520060247456
IOIPG MK Equity,2015-01-03,MYR,
IOIPG MK Equity,2015-01-04,MYR,
IOIPG MK Equity,2015-01-05,MYR,2.17617084791888
IOIPG MK Equity,2015-01-06,MYR,2.13102207514048
IOIPG MK Equity,2015-01-07,MYR,2.1219923205848
IOIPG MK Equity,2015-01-08,MYR,2.01456724
IOIPG MK Equity,2015-01-09,MYR,2.07026956
IOIPG MK Equity,2015-01-10,MYR,
IOIPG MK Equity,2015-01-11,MYR,
IOIPG MK Equity,2015-01-12,MYR,2.0609858400000003
IOIPG MK Equity,2015-01-13,MYR,2.00528352
IOIPG MK Equity,2015-01-14,MYR,2.00528352
IOIPG MK Equity,2015-01-15,MYR,1.98671608
IOIPG MK Equity,2015-01-16,MYR,1.95886492
IOIPG MK Equity,2015-01-17,MYR,
IOIPG MK Equity,2015-01-18,MYR,
IOIPG MK Equity,2015-01-19,MYR,1.9681486400000001
IOIPG MK Equity,2015-01-20,MYR,1.9959997999999999
IOIPG MK Equity,2015-01-21,MYR,1.97743236
IOIPG MK Equity,2015-01-22,MYR,1.9959997999999999
IOIPG MK Equity,2015-01-23,MYR,2.01456724
IOIPG MK Equity,2015-01-24,MYR,
IOIPG MK Equity,2015-01-25,MYR,
IOIPG MK Equity,2015-01-26,MYR,2.01456724
IOIPG MK Equity,2015-01-27,MYR,2.03313468
IOIPG MK Equity,2015-01-28,MYR,1.97743236
IOIPG MK Equity,2015-01-29,MYR,1.93101376
IOIPG MK Equity,2015-01-30,MYR,1.91244632
IOIPG MK Equity,2015-01-31,MYR,
IOIPG MK Equity,2015-02-01,MYR,
IOIPG MK Equity,2015-02-02,MYR,
IOIPG MK Equity,2015-02-03,MYR,
IOIPG MK Equity,2015-02-04,MYR,1.94029748
IOIPG MK Equity,2015-02-05,MYR,1.93101376
IOIPG MK Equity,2015-02-06,MYR,1.94029748
IOIPG MK Equity,2015-02-07,MYR,
IOIPG MK Equity,2015-02-08,MYR,
IOIPG MK Equity,2015-02-09,MYR,1.95886492
IOIPG MK Equity,2015-02-10,MYR,1.9217300399999997
IOIPG MK Equity,2015-02-11,MYR,1.9031625999999997
IOIPG MK Equity,2015-02-12,MYR,1.9217300399999997
IOIPG MK Equity,2015-02-13,MYR,1.9217300399999997
IOIPG MK Equity,2015-02-14,MYR,
IOIPG MK Equity,2015-02-15,MYR,
IOIPG MK Equity,2015-02-16,MYR,1.93101376
IOIPG MK Equity,2015-02-17,MYR,1.94029748
IOIPG MK Equity,2015-02-18,MYR,1.93101376
IOIPG MK Equity,2015-02-19,MYR,
IOIPG MK Equity,2015-02-20,MYR,
IOIPG MK Equity,2015-02-21,MYR,
IOIPG MK Equity,2015-02-22,MYR,
IOIPG MK Equity,2015-02-23,MYR,1.91244632
IOIPG MK Equity,2015-02-24,MYR,1.95886492
IOIPG MK Equity,2015-02-25,MYR,1.95886492
IOIPG MK Equity,2015-02-26,MYR,1.95886492
IOIPG MK Equity,2015-02-27,MYR,1.97743236
IOIPG MK Equity,2015-02-28,MYR,
IOIPG MK Equity,2015-03-01,MYR,
IOIPG MK Equity,2015-03-02,MYR,1.97743236
IOIPG MK Equity,2015-03-03,MYR,1.9681486400000001
IOIPG MK Equity,2015-03-04,MYR,1.97743236
IOIPG MK Equity,2015-03-05,MYR,1.95886492
IOIPG MK Equity,2015-03-06,MYR,1.94029748
IOIPG MK Equity,2015-03-07,MYR,
IOIPG MK Equity,2015-03-08,MYR,
IOIPG MK Equity,2015-03-09,MYR,1.9217300399999997
IOIPG MK Equity,2015-03-10,MYR,1.9031625999999997
IOIPG MK Equity,2015-03-11,MYR,1.9031625999999997
IOIPG MK Equity,2015-03-12,MYR,1.94029748
IOIPG MK Equity,2015-03-13,MYR,1.9217300399999997
IOIPG MK Equity,2015-03-14,MYR,
IOIPG MK Equity,2015-03-15,MYR,
IOIPG MK Equity,2015-03-16,MYR,1.9031625999999997
IOIPG MK Equity,2015-03-17,MYR,1.9217300399999997
IOIPG MK Equity,2015-03-18,MYR,1.95886492
IOIPG MK Equity,2015-03-19,MYR,1.93101376
IOIPG MK Equity,2015-03-20,MYR,1.94029748
IOIPG MK Equity,2015-03-21,MYR,
IOIPG MK Equity,2015-03-22,MYR,
IOIPG MK Equity,2015-03-23,MYR,1.9495812000000001
IOIPG MK Equity,2015-03-24,MYR,2.03313468
IOIPG MK Equity,2015-03-25,MYR,2.01456724
IOIPG MK Equity,2015-03-26,MYR,2.00528352
IOIPG MK Equity,2015-03-27,MYR,2.00528352
IOIPG MK Equity,2015-03-28,MYR,
IOIPG MK Equity,2015-03-29,MYR,
IOIPG MK Equity,2015-03-30,MYR,2.01456724
IOIPG MK Equity,2015-03-31,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-01,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-02,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-03,MYR,1.9959997999999999
IOIPG MK Equity,2015-04-04,MYR,
IOIPG MK Equity,2015-04-05,MYR,
IOIPG MK Equity,2015-04-06,MYR,2.00528352
IOIPG MK Equity,2015-04-07,MYR,2.01456724
IOIPG MK Equity,2015-04-08,MYR,2.01456724
IOIPG MK Equity,2015-04-09,MYR,2.01456724
IOIPG MK Equity,2015-04-10,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-11,MYR,
IOIPG MK Equity,2015-04-12,MYR,
IOIPG MK Equity,2015-04-13,MYR,1.98671608
IOIPG MK Equity,2015-04-14,MYR,1.98671608
IOIPG MK Equity,2015-04-15,MYR,1.9959997999999999
IOIPG MK Equity,2015-04-16,MYR,1.9959997999999999
IOIPG MK Equity,2015-04-17,MYR,1.9959997999999999
IOIPG MK Equity,2015-04-18,MYR,
IOIPG MK Equity,2015-04-19,MYR,
IOIPG MK Equity,2015-04-20,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-21,MYR,2.03313468
IOIPG MK Equity,2015-04-22,MYR,1.98671608
IOIPG MK Equity,2015-04-23,MYR,1.98671608
IOIPG MK Equity,2015-04-24,MYR,2.00528352
IOIPG MK Equity,2015-04-25,MYR,
IOIPG MK Equity,2015-04-26,MYR,
IOIPG MK Equity,2015-04-27,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-28,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-29,MYR,2.0238509600000003
IOIPG MK Equity,2015-04-30,MYR,1.98671608
IOIPG MK Equity,2015-05-01,MYR,
IOIPG MK Equity,2015-05-02,MYR,
IOIPG MK Equity,2015-05-03,MYR,
IOIPG MK Equity,2015-05-04,MYR,
IOIPG MK Equity,2015-05-05,MYR,2.03313468
IOIPG MK Equity,2015-05-06,MYR,2.03313468
IOIPG MK Equity,2015-05-07,MYR,2.0238509600000003
IOIPG MK Equity,2015-05-08,MYR,2.03313468
IOIPG MK Equity,2015-05-09,MYR,
IOIPG MK Equity,2015-05-10,MYR,
IOIPG MK Equity,2015-05-11,MYR,2.03313468
IOIPG MK Equity,2015-05-12,MYR,2.03313468
IOIPG MK Equity,2015-05-13,MYR,2.01456724
IOIPG MK Equity,2015-05-14,MYR,1.94029748
IOIPG MK Equity,2015-05-15,MYR,1.95886492
IOIPG MK Equity,2015-05-16,MYR,
IOIPG MK Equity,2015-05-17,MYR,
IOIPG MK Equity,2015-05-18,MYR,1.9495812000000001
IOIPG MK Equity,2015-05-19,MYR,1.9217300399999997
IOIPG MK Equity,2015-05-20,MYR,1.9217300399999997
IOIPG MK Equity,2015-05-21,MYR,1.9031625999999997
IOIPG MK Equity,2015-05-22,MYR,1.91244632
IOIPG MK Equity,2015-05-23,MYR,
IOIPG MK Equity,2015-05-24,MYR,
IOIPG MK Equity,2015-05-25,MYR,1.91244632
IOIPG MK Equity,2015-05-26,MYR,1.84746028
IOIPG MK Equity,2015-05-27,MYR,1.83817656
IOIPG MK Equity,2015-05-28,MYR,1.82889284
IOIPG MK Equity,2015-05-29,MYR,1.81960912
IOIPG MK Equity,2015-05-30,MYR,
IOIPG MK Equity,2015-05-31,MYR,
IOIPG MK Equity,2015-06-01,MYR,1.8660277199999997
IOIPG MK Equity,2015-06-02,MYR,1.89387888
IOIPG MK Equity,2015-06-03,MYR,1.94029748
IOIPG MK Equity,2015-06-04,MYR,1.87531144
IOIPG MK Equity,2015-06-05,MYR,1.89387888
IOIPG MK Equity,2015-06-06,MYR,
IOIPG MK Equity,2015-06-07,MYR,
IOIPG MK Equity,2015-06-08,MYR,1.83817656
IOIPG MK Equity,2015-06-09,MYR,1.84746028
IOIPG MK Equity,2015-06-10,MYR,1.83817656
IOIPG MK Equity,2015-06-11,MYR,1.8103254
IOIPG MK Equity,2015-06-12,MYR,1.84746028
IOIPG MK Equity,2015-06-13,MYR,
IOIPG MK Equity,2015-06-14,MYR,
IOIPG MK Equity,2015-06-15,MYR,1.73605564
IOIPG MK Equity,2015-06-16,MYR,1.7639067999999998
IOIPG MK Equity,2015-06-17,MYR,1.7639067999999998
IOIPG MK Equity,2015-06-18,MYR,1.73605564
IOIPG MK Equity,2015-06-19,MYR,1.70820448
IOIPG MK Equity,2015-06-20,MYR,
IOIPG MK Equity,2015-06-21,MYR,
IOIPG MK Equity,2015-06-22,MYR,1.7546230799999998
IOIPG MK Equity,2015-06-23,MYR,1.7453393599999998
IOIPG MK Equity,2015-06-24,MYR,1.79175796
IOIPG MK Equity,2015-06-25,MYR,1.7174882
